2026-07-11 20:17:51 | INFO     | jarvis | __init__:53 | Ollama client initialized - URL: http://localhost:11434, Model: llama2
2026-07-11 21:59:41 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:59:41 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:59:41 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:59:41 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:59:41 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:59:41 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:59:41 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 21:59:41 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 21:59:41 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 21:59:41 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 21:59:41 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 21:59:41 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 21:59:41 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:00:25 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:00:25 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 22:00:25 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:00:25 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:00:25 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:00:25 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:00:25 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:00:25 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:00:25 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:00:25 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:00:25 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:00:25 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:00:25 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:00:25 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:00:25 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:01:07 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:07 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 22:01:07 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:07 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:07 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:07 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:01:07 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:01:07 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:07 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:07 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:01:07 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:01:07 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:07 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:01:07 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:01:07 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:01:33 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:33 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 22:01:33 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:33 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:33 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:33 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:01:33 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:01:33 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:33 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:33 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:01:33 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:01:33 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:01:33 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:01:33 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:01:33 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:02:25 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:02:25 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:02:25 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:02:25 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 22:02:25 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:02:25 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:02:25 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:02:25 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:02:25 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:02:25 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:02:25 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:02:25 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:02:25 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:02:25 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:02:25 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:02:25 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:02:25 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:02:25 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:02:25 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:02:25 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:02:25 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:02:25 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:02:26 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:02:26 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:02:26 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:03:46 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:03:46 | INFO     | jarvis | load_projects:227 | Loaded 2 projects from workspace
2026-07-11 22:03:46 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:03:46 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:03:46 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:03:46 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:03:46 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:03:46 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:03:46 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:03:46 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:03:46 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:03:46 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /tmp/jarvis-assistant-check
2026-07-11 22:03:46 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:66 | Database initialized at: /tmp/jarvis-assistant-check/jarvis.db
2026-07-11 22:03:46 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:03:46 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:03:53 | INFO     | jarvis | close:277 | Chat manager closed
2026-07-11 22:03:53 | INFO     | jarvis | close:363 | Jarvis agent closed
2026-07-11 22:03:57 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:03:57 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb
2026-07-11 22:03:57 | INFO     | jarvis | load_projects:227 | Loaded 31 projects from workspace
2026-07-11 22:03:57 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb
2026-07-11 22:03:57 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb
2026-07-11 22:03:57 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb
2026-07-11 22:03:57 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:03:57 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:03:57 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:03:57 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:03:57 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:03:57 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:03:57 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:03:57 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:03:57 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:03:57 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 22:03:57 | INFO     | jarvis | list_models:100 | Available models: ['tinyllama:latest', 'llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 22:03:57 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:03:57 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:03:57 | INFO     | jarvis | load_projects:227 | Loaded 31 projects from workspace
2026-07-11 22:03:57 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:03:57 | INFO     | jarvis | __init__:39 | Conversation history initialized (max 50 turns)
2026-07-11 22:03:57 | INFO     | jarvis | __init__:137 | Chat manager initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:03:57 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:03:57 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:03:57 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:03:57 | INFO     | jarvis | __init__:62 | Jarvis agent initialized
2026-07-11 22:04:05 | INFO     | jarvis | close:277 | Chat manager closed
2026-07-11 22:04:05 | INFO     | jarvis | close:363 | Jarvis agent closed
2026-07-11 22:04:16 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:04:16 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb
2026-07-11 22:04:16 | INFO     | jarvis | load_projects:227 | Loaded 31 projects from workspace
2026-07-11 22:04:16 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb
2026-07-11 22:04:16 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb
2026-07-11 22:04:16 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb
2026-07-11 22:04:16 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:04:16 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:04:16 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:04:16 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:04:16 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:04:16 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:04:16 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:04:16 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:04:16 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:04:16 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 22:04:16 | INFO     | jarvis | list_models:100 | Available models: ['tinyllama:latest', 'llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 22:04:16 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:04:16 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:04:16 | INFO     | jarvis | load_projects:227 | Loaded 31 projects from workspace
2026-07-11 22:04:16 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:04:16 | INFO     | jarvis | __init__:39 | Conversation history initialized (max 50 turns)
2026-07-11 22:04:16 | INFO     | jarvis | __init__:137 | Chat manager initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:04:16 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:04:16 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:04:16 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:04:16 | INFO     | jarvis | __init__:62 | Jarvis agent initialized
2026-07-11 22:04:22 | INFO     | jarvis | process_message:80 | Processing message: hey jarvis, how are you
2026-07-11 22:04:46 | INFO     | jarvis | process_message:80 | Processing message: can you make a new directory called projects, then in that directory make a project named tenis-rack
2026-07-11 22:04:46 | INFO     | jarvis | dispatch:93 | Dispatching tool: create_project
2026-07-11 22:04:46 | INFO     | jarvis | dispatch:122 | Approval required for: create_project
2026-07-11 22:04:46 | INFO     | jarvis | request_approval:46 | Approval requested: create_project (risk: medium)
2026-07-11 22:04:48 | INFO     | jarvis | prompt_approval:99 | User approved: create_project
2026-07-11 22:04:48 | INFO     | jarvis | dispatch:157 | Executing tool: create_project
2026-07-11 22:04:48 | INFO     | jarvis | execute_tool:151 | Executing tool: create_project with args: {'name': 'tenis-racket-build'}
2026-07-11 22:04:48 | INFO     | jarvis | create_project:89 | Created project directory: /home/edb/tenis-racket-build
2026-07-11 22:04:48 | INFO     | jarvis | create_project:102 | Project created: tenis-racket-build
2026-07-11 22:04:48 | INFO     | jarvis | execute_tool:166 | Tool create_project executed: success=True
2026-07-11 22:04:48 | INFO     | jarvis | dispatch:179 | Tool executed: create_project - success=True
2026-07-11 22:05:09 | INFO     | jarvis | close:277 | Chat manager closed
2026-07-11 22:05:09 | INFO     | jarvis | close:363 | Jarvis agent closed
2026-07-11 22:24:44 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:24:44 | INFO     | jarvis | __init__:75 | Tool registry initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:35 | Project manager initialized with workspace: /home/edb
2026-07-11 22:24:44 | INFO     | jarvis | load_projects:227 | Loaded 32 projects from workspace
2026-07-11 22:24:44 | INFO     | jarvis | __init__:23 | File manager initialized with workspace: /home/edb
2026-07-11 22:24:44 | INFO     | jarvis | __init__:62 | Command manager initialized with workspace: /home/edb
2026-07-11 22:24:44 | INFO     | jarvis | __init__:25 | Search manager initialized with workspace: /home/edb
2026-07-11 22:24:44 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:24:44 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:24:44 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:24:44 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:24:44 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:24:44 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:24:44 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:24:44 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:24:44 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:24:44 | INFO     | jarvis | check_connection:77 | Ollama connection successful
2026-07-11 22:24:44 | INFO     | jarvis | list_models:100 | Available models: ['deepseek-r1:8b', 'tinyllama:latest', 'llama2:latest', 'qwen2.5-coder:7b']
2026-07-11 22:24:44 | INFO     | jarvis | register_all_tools:14 | Registering all tools...
2026-07-11 22:24:44 | INFO     | jarvis | register_all_tools:35 | Registered 11 tools
2026-07-11 22:24:44 | INFO     | jarvis | load_projects:227 | Loaded 32 projects from workspace
2026-07-11 22:24:44 | INFO     | jarvis | __init__:45 | Ollama client initialized - URL: http://localhost:11434, Model: tinyllama
2026-07-11 22:24:44 | INFO     | jarvis | __init__:39 | Conversation history initialized (max 50 turns)
2026-07-11 22:24:44 | INFO     | jarvis | __init__:137 | Chat manager initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:20 | Path validator initialized with workspace: /home/edb
2026-07-11 22:24:44 | INFO     | jarvis | __init__:24 | Safety whitelist initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:42 | Safety validator initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:24:44 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:70 | Tool dispatcher initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:66 | Database initialized at: /home/edb/jarvis.db
2026-07-11 22:24:44 | INFO     | jarvis | initialize_schema:160 | Database schema initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:49 | History manager initialized
2026-07-11 22:24:44 | INFO     | jarvis | __init__:62 | Jarvis agent initialized
2026-07-11 22:24:52 | INFO     | jarvis | process_message:80 | Processing message: hey jarvis can u create a project directory?
2026-07-11 22:24:52 | INFO     | jarvis | send_message:154 | Processing user message: hey jarvis can u create a project directory?
